objectid,no_prop,no_kab,no_kec,no_kel,KABUPATEN,KECAMATAN,KELURAHAN,kepadatan_penduduk,wighted education score,weighted_employment_score,Kab_Gini_2018,Kab_Gini_2019,Kab_Gini_2020,Kab_Gini_2021,Kab_Gini_2022,Kab_Gini_2023,desa_gini_2018,desa_gini_2019,desa_gini_2020,desa_gini_2021,desa_gini_2022,desa_gini_2023
500127,35,2,6,2005,KAB. PONOROGO,SOOKO,BEDOHO,2.08019354,983.2,712.9,0.350,0.346,0.380,0.369,0.336,0.341,0.29427054,0.290907448,0.319493729,0.310245227,0.282499719,0.286703584
500128,35,2,8,2008,KAB. PONOROGO,MLARAK,GONTOR,1.82924508,1057,994.3,0.350,0.346,0.380,0.369,0.336,0.341,0.319988449,0.316331438,0.347416031,0.337359251,0.307188911,0.311760175
500129,35,2,15,2003,KAB. PONOROGO,SUKOREJO,SIDOREJO,3.02054535,1447.3,1547.4,0.350,0.346,0.380,0.369,0.336,0.341,0.486263768,0.480706467,0.527943519,0.512660944,0.466813217,0.473759842
500130,35,2,15,2006,KAB. PONOROGO,SUKOREJO,GELANG LOR,3.31308358,1546.6,1889.9,0.350,0.346,0.380,0.369,0.336,0.341,0.550413347,0.544122908,0.597591634,0.580292928,0.528396813,0.536259861
500852,35,2,11,2006,KAB. PONOROGO,BALONG,SUMBEREJO,1.05666219,545.1,362,0.350,0.346,0.380,0.369,0.336,0.341,0.154310896,0.152547343,0.167537544,0.162687773,0.14813846,0.150342901
501120,35,2,12,2014,KAB. PONOROGO,KAUMAN,PLOSOJENAR,2.35933845,1182.8,1191.5,0.350,0.346,0.380,0.369,0.336,0.341,0.383464266,0.379081817,0.416332632,0.404280898,0.368125695,0.373603756
501121,35,2,2,2004,KAB. PONOROGO,NGRAYUN,BINADE,2.05763638,987.4,702.5,0.350,0.346,0.380,0.369,0.336,0.341,0.29236014,0.289018882,0.317419581,0.308231119,0.280665735,0.284842308
501122,35,2,10,2007,KAB. PONOROGO,SIMAN,KEPUHRUBUH,1.34215131,661.7,741.6,0.350,0.346,0.380,0.369,0.336,0.341,0.224040875,0.221480408,0.243244379,0.236203094,0.21507924,0.218279824
501123,35,2,1,2001,KAB. PONOROGO,SLAHUNG,TUGUREJO,3.33423092,1468.9,1596.2,0.350,0.346,0.380,0.369,0.336,0.341,0.510678808,0.504842478,0.554451277,0.538401371,0.490251655,0.497547067
501124,35,2,10,2010,KAB. PONOROGO,SIMAN,TRANJANG,1.06653095,490.3,563.3,0.350,0.346,0.380,0.369,0.336,0.341,0.171375664,0.169417085,0.186065007,0.180678914,0.164520637,0.166968861
501125,35,2,7,2016,KAB. PONOROGO,PULUNG,MUNGGUNG,3.23272368,1465.7,1492.6,0.350,0.346,0.380,0.369,0.336,0.341,0.493429199,0.487790008,0.535723131,0.520215356,0.473692031,0.48074102
501126,35,2,10,2001,KAB. PONOROGO,SIMAN,DEMANGAN,2.22540529,1167.1,1402.3,0.350,0.346,0.380,0.369,0.336,0.341,0.398075714,0.393526277,0.432196489,0.419685538,0.382152685,0.387839481
501127,35,2,15,2012,KAB. PONOROGO,SUKOREJO,KEDUNGBANTENG,3.55063872,1695,1720.8,0.350,0.346,0.380,0.369,0.336,0.341,0.560032099,0.553631732,0.60803485,0.590433841,0.537630815,0.545631273
501128,35,2,18,2014,KAB. PONOROGO,JENANGAN,TANJUNGSARI,2.24866736,1093.4,1334,0.350,0.346,0.380,0.369,0.336,0.341,0.383908957,0.379521426,0.416815439,0.404749729,0.368552599,0.374037012
428925,35,13,19,2004,KAB. PROBOLINGGO,DRINGU,NGEPOH,1.12669686,628.9,463.8,0.340,0.326,0.326,0.326,0.275,0.319,0.184939097,0.177323958,0.177323958,0.177323958,0.149583093,0.173516388
430229,35,13,12,2011,KAB. PROBOLINGGO,PAITON,KARANGANYAR,3.93908994,2406.3,2529.3,0.340,0.326,0.326,0.326,0.275,0.319,0.773424567,0.741577673,0.741577673,0.741577673,0.625563988,0.725654226
430230,35,13,13,2001,KAB. PROBOLINGGO,BESUK,BAGO,1.89677068,1045.1,1082.9,0.340,0.326,0.326,0.326,0.275,0.319,0.344558527,0.330370823,0.330370823,0.330370823,0.278687044,0.323276971
430232,35,13,13,2002,KAB. PROBOLINGGO,BESUK,KECIK,2.13683887,1153.9,1265.5,0.340,0.326,0.326,0.326,0.275,0.319,0.390845887,0.374752232,0.374752232,0.374752232,0.316125349,0.366705405
430235,35,13,18,2010,KAB. PROBOLINGGO,GENDING,BANYUANYAR LOR,1.72106859,947.3,787.5,0.340,0.326,0.326,0.326,0.275,0.319,0.290124738,0.278178425,0.278178425,0.278178425,0.234659715,0.272205269
430236,35,13,18,2012,KAB. PROBOLINGGO,GENDING,PAJURANGAN,2.24411572,1317.5,1179.6,0.340,0.326,0.326,0.326,0.275,0.319,0.404796835,0.38812873,0.38812873,0.38812873,0.327409205,0.379794678
430260,35,13,23,2002,KAB. PROBOLINGGO,TONGAS,SUMENDI,3.66654876,1402.3,1574.9,0.340,0.326,0.326,0.326,0.275,0.319,0.539290509,0.517084429,0.517084429,0.517084429,0.436190853,0.505981389
430261,35,13,24,2010,KAB. PROBOLINGGO,LUMBANG,PURUT,3.22410424,1312.6,551.6,0.340,0.326,0.326,0.326,0.275,0.319,0.387150911,0.371209403,0.371209403,0.371209403,0.313136766,0.363238649
433785,35,13,3,2006,KAB. PROBOLINGGO,KURIPAN,MENYONO,2.4174983,1023.5,708.3,0.340,0.326,0.326,0.326,0.275,0.319,0.328417352,0.314894284,0.314894284,0.314894284,0.265631681,0.308132751
433937,35,13,5,2003,KAB. PROBOLINGGO,LECES,TIGASAN KULON,1.89735055,739.5,595.3,0.340,0.326,0.326,0.326,0.275,0.319,0.255342846,0.244828729,0.244828729,0.244828729,0.206527302,0.23957167
434045,35,13,9,2013,KAB. PROBOLINGGO,GADING,NOGOSAREN,1.98201228,1012.5,758.1,0.340,0.326,0.326,0.326,0.275,0.319,0.308490405,0.295787859,0.295787859,0.295787859,0.249514299,0.289436586
434063,35,13,11,2007,KAB. PROBOLINGGO,KOTAANYAR,SAMBIRAMPAK LOR,1.76629883,997.5,682.7,0.340,0.326,0.326,0.326,0.275,0.319,0.286086598,0.274306562,0.274306562,0.274306562,0.231393572,0.268416544
434112,35,13,11,2012,KAB. PROBOLINGGO,KOTAANYAR,PASEMBON,0.91852178,466.2,291.9,0.340,0.326,0.326,0.326,0.275,0.319,0.135808781,0.130216655,0.130216655,0.130216655,0.109845337,0.127420591
434365,35,13,4,2005,KAB. PROBOLINGGO,BANTARAN,LEGUNDI,2.53347328,1047.7,1113.9,0.340,0.326,0.326,0.326,0.275,0.319,0.384150403,0.368332446,0.368332446,0.368332446,0.310709885,0.360423467
434418,35,13,8,2012,KAB. PROBOLINGGO,KRUCIL,PANDANARAS,0.93823753,412.8,376.7,0.340,0.326,0.326,0.326,0.275,0.319,0.140848008,0.135048384,0.135048384,0.135048384,0.113921183,0.132148572
434842,35,13,24,2002,KAB. PROBOLINGGO,LUMBANG,NEGOROREJO,1.26064795,567.2,446.8,0.340,0.326,0.326,0.326,0.275,0.319,0.183796113,0.176228037,0.176228037,0.176228037,0.14865862,0.172444
435727,35,13,17,2009,KAB. PROBOLINGGO,MARON,BRANI KULON,1.71758934,913,1080.9,0.340,0.326,0.326,0.326,0.275,0.319,0.31990003,0.306727676,0.306727676,0.306727676,0.258742671,0.300141499
436029,35,13,6,2008,KAB. PROBOLINGGO,BANYUANYAR,LIPRAK WETAN,2.79963584,1463.9,1278.5,0.340,0.326,0.326,0.326,0.275,0.319,0.463271059,0.444195192,0.444195192,0.444195192,0.374704533,0.434657258
436061,35,13,4,2010,KAB. PROBOLINGGO,BANTARAN,KARANGANYAR,2.0092664,893.1,985.3,0.340,0.326,0.326,0.326,0.275,0.319,0.323130885,0.309825495,0.309825495,0.309825495,0.261355862,0.3031728
436062,35,13,6,2014,KAB. PROBOLINGGO,BANYUANYAR,BLADO WETAN,1.56682188,845.4,744.3,0.340,0.326,0.326,0.326,0.275,0.319,0.265418617,0.254489615,0.254489615,0.254489615,0.214676822,0.249025114
436078,35,13,13,2016,KAB. PROBOLINGGO,BESUK,ALASSUMURLOR,1.45838528,730.8,814.3,0.340,0.326,0.326,0.326,0.275,0.319,0.254905908,0.244409782,0.244409782,0.244409782,0.206173896,0.239161719
436089,35,13,7,2005,KAB. PROBOLINGGO,TIRIS,RANUGEDANG,2.68771999,1184.6,928.6,0.340,0.326,0.326,0.326,0.275,0.319,0.386416774,0.370505495,0.370505495,0.370505495,0.312542979,0.362549856
436092,35,13,9,2009,KAB. PROBOLINGGO,GADING,BULUPADAK,0.35488342,184.3,156.3,0.340,0.326,0.326,0.326,0.275,0.319,0.057924919,0.055539775,0.055539775,0.055539775,0.046851037,0.054347203
436093,35,13,10,2013,KAB. PROBOLINGGO,PAKUNIRAN,BIMO,0.76717444,369.1,333.9,0.340,0.326,0.326,0.326,0.275,0.319,0.121574052,0.116568062,0.116568062,0.116568062,0.098331954,0.114065067
436110,35,13,11,2003,KAB. PROBOLINGGO,KOTAANYAR,SIDOMULYO,1.3888003,716.2,551.6,0.340,0.326,0.326,0.326,0.275,0.319,0.219235883,0.210208524,0.210208524,0.210208524,0.177323141,0.205694844
436113,35,13,15,2012,KAB. PROBOLINGGO,KREJENGAN,SEBORO,0.84487768,449.8,486,0.340,0.326,0.326,0.326,0.275,0.319,0.152185469,0.145919008,0.145919008,0.145919008,0.123091188,0.142785778
436118,35,13,15,2013,KAB. PROBOLINGGO,KREJENGAN,KEDUNGCALUK,1.86835681,993,955.3,0.340,0.326,0.326,0.326,0.275,0.319,0.322639514,0.309354358,0.309354358,0.309354358,0.260958431,0.30271178
436123,35,13,15,2016,KAB. PROBOLINGGO,KREJENGAN,DUWUHAN,1.50651489,801.8,790.3,0.340,0.326,0.326,0.326,0.275,0.319,0.262574067,0.251762194,0.251762194,0.251762194,0.212376084,0.246356257
436127,35,13,16,2004,KAB. PROBOLINGGO,PEJARAKAN,KARANGBONG,1.79877183,1031.1,1100.9,0.340,0.326,0.326,0.326,0.275,0.319,0.339601089,0.325617515,0.325617515,0.325617515,0.274677352,0.318625728
436131,35,13,17,2017,KAB. PROBOLINGGO,MARON,GANTING KULON,1.40909592,753.1,687.5,0.340,0.326,0.326,0.326,0.275,0.319,0.239999172,0.230116853,0.230116853,0.230116853,0.194116977,0.225175694
436135,35,13,22,2001,KAB. PROBOLINGGO,WONOMERTO,SUMBERKARE,3.31108547,1412.6,1189.3,0.340,0.326,0.326,0.326,0.275,0.319,0.476161019,0.456554389,0.456554389,0.456554389,0.385130236,0.446751074
436137,35,13,23,2004,KAB. PROBOLINGGO,TONGAS,DUNGUN,1.33835118,681.8,814.9,0.340,0.326,0.326,0.326,0.275,0.319,0.242905691,0.232903692,0.232903692,0.232903692,0.196467838,0.227902692
436141,35,13,24,2003,KAB. PROBOLINGGO,LUMBANG,BRANGGAH,1.70541197,775,317.8,0.340,0.326,0.326,0.326,0.275,0.319,0.216552519,0.20763565,0.20763565,0.20763565,0.175152773,0.203177216
436787,35,13,1,2006,KAB. PROBOLINGGO,SUKAPURA,SARIWANI,0.81704368,372.8,156.2,0.340,0.326,0.326,0.326,0.275,0.319,0.104364917,0.100067538,0.100067538,0.100067538,0.084412801,0.097918849
436815,35,13,3,2007,KAB. PROBOLINGGO,KURIPAN,WRINGINANOM,2.94170518,1256.5,856.1,0.340,0.326,0.326,0.326,0.275,0.319,0.400169818,0.383692238,0.383692238,0.383692238,0.323666765,0.375453447
436826,35,13,7,2006,KAB. PROBOLINGGO,TIRIS,TIRIS,3.06695815,1337.1,1404,0.340,0.326,0.326,0.326,0.275,0.319,0.478903708,0.459184143,0.459184143,0.459184143,0.387348587,0.449324361
436829,35,13,7,2010,KAB. PROBOLINGGO,TIRIS,WEDUSAN,1.9999884,869.5,696.8,0.340,0.326,0.326,0.326,0.275,0.319,0.286904404,0.275090693,0.275090693,0.275090693,0.232055033,0.269183838
436834,35,13,8,2007,KAB. PROBOLINGGO,KRUCIL,GUYANGAN,1.1649686,482.9,538.6,0.340,0.326,0.326,0.326,0.275,0.319,0.17979945,0.172395943,0.172395943,0.172395943,0.145426026,0.16869419
436849,35,13,9,2007,KAB. PROBOLINGGO,GADING,DUREN,1.10118236,517.2,458.5,0.340,0.326,0.326,0.326,0.275,0.319,0.170748212,0.163717403,0.163717403,0.163717403,0.138105171,0.160201999
436854,35,13,9,2016,KAB. PROBOLINGGO,GADING,CONDONG,3.11740726,1603.4,1728.4,0.340,0.326,0.326,0.326,0.275,0.319,0.54796382,0.525400604,0.525400604,0.525400604,0.443206031,0.514118996
437243,35,13,12,2014,KAB. PROBOLINGGO,PAITON,TAMAN,1.32965306,770.9,766.5,0.340,0.326,0.326,0.326,0.275,0.319,0.246549225,0.236397198,0.236397198,0.236397198,0.199414814,0.231321185
437581,35,13,22,2003,KAB. PROBOLINGGO,WONOMERTO,JREBENG,1.89097193,753.1,816.5,0.340,0.326,0.326,0.326,0.275,0.319,0.28187215,0.27026565,0.27026565,0.27026565,0.227984827,0.2644624
439736,35,13,22,2004,KAB. PROBOLINGGO,WONOMERTO,WONOREJO,2.28586671,869.5,781.8,0.340,0.326,0.326,0.326,0.275,0.319,0.312718844,0.299842186,0.299842186,0.299842186,0.252934359,0.293403856
440193,35,13,16,2003,KAB. PROBOLINGGO,PEJARAKAN,KETOMPEN,2.28470696,1240.8,1188.4,0.340,0.326,0.326,0.326,0.275,0.319,0.399744053,0.383284003,0.383284003,0.383284003,0.323322396,0.375053979
440219,35,13,16,2012,KAB. PROBOLINGGO,PEJARAKAN,PENAMBANGAN,1.09016474,508.2,633.8,0.340,0.326,0.326,0.326,0.275,0.319,0.189286552,0.1814924,0.1814924,0.1814924,0.153099417,0.177595323
440277,35,13,17,2006,KAB. PROBOLINGGO,MARON,KEDUNGSARI,1.77731646,984.4,1064.2,0.340,0.326,0.326,0.326,0.275,0.319,0.329101366,0.315550133,0.315550133,0.315550133,0.266184928,0.308774517
440335,35,13,21,2003,KAB. PROBOLINGGO,SUMBERASIH,MUNENG,3.11566764,1733.9,1521.2,0.340,0.326,0.326,0.326,0.275,0.319,0.538260522,0.516096853,0.516096853,0.516096853,0.435357775,0.505015019
440359,35,13,21,2005,KAB. PROBOLINGGO,SUMBERASIH,POHSANGIT LERES,2.87038057,1337.2,1248.3,0.340,0.326,0.326,0.326,0.275,0.319,0.449993051,0.431463925,0.431463925,0.431463925,0.363964968,0.422199363
440368,35,13,17,2012,KAB. PROBOLINGGO,MARON,PUSPAN,0.98926652,539.6,608.9,0.340,0.326,0.326,0.326,0.275,0.319,0.184176751,0.176593003,0.176593003,0.176593003,0.14896649,0.172801128
440378,35,13,18,2005,KAB. PROBOLINGGO,GENDING,BULANG,1.97447391,1088.6,1008.7,0.340,0.326,0.326,0.326,0.275,0.319,0.34512973,0.330918506,0.330918506,0.330918506,0.279149046,0.323812894
440421,35,13,19,2002,KAB. PROBOLINGGO,DRINGU,SUMBERSUKO,1.79181333,819.2,532.3,0.340,0.326,0.326,0.326,0.275,0.319,0.250849794,0.240520685,0.240520685,0.240520685,0.202893216,0.235356131
440434,35,13,19,2003,KAB. PROBOLINGGO,DRINGU,SUMBERAGUNG,0.95911302,486.4,287.4,0.340,0.326,0.326,0.326,0.275,0.319,0.139768066,0.134012911,0.134012911,0.134012911,0.113047701,0.131135333
440445,35,13,19,2005,KAB. PROBOLINGGO,DRINGU,MRANGONLAWANG,1.54246714,816.9,519.7,0.340,0.326,0.326,0.326,0.275,0.319,0.235152551,0.225469799,0.225469799,0.225469799,0.190196916,0.220628423
440447,35,13,21,2008,KAB. PROBOLINGGO,SUMBERASIH,MENTOR,2.91155169,1518.2,1374.3,0.340,0.326,0.326,0.326,0.275,0.319,0.486464949,0.466434039,0.466434039,0.466434039,0.393464297,0.456418584
440580,35,13,13,2017,KAB. PROBOLINGGO,BESUK,SUMBERAN,1.64104586,871.2,981.9,0.340,0.326,0.326,0.326,0.275,0.319,0.299684206,0.287344268,0.287344268,0.287344268,0.242391637,0.281174299
440630,35,13,24,2005,KAB. PROBOLINGGO,LUMBANG,WONOGORO,0.84835692,432.5,160.5,0.340,0.326,0.326,0.326,0.275,0.319,0.113110494,0.108453003,0.108453003,0.108453003,0.091486429,0.106124257
440785,35,13,22,2007,KAB. PROBOLINGGO,WONOMERTO,POHSANGIT LOR,2.18264898,924.6,1249.1,0.340,0.326,0.326,0.326,0.275,0.319,0.366593279,0.351498261,0.351498261,0.351498261,0.29650927,0.343950753
440842,35,13,14,1007,KAB. PROBOLINGGO,KRAKSAAN,KRAKSAAN WETAN,3.41024407,2065.8,2367.8,0.340,0.326,0.326,0.326,0.275,0.319,0.688145255,0.659809862,0.659809862,0.659809862,0.556588074,0.645642166
440869,35,13,14,2006,KAB. PROBOLINGGO,KRAKSAAN,RANGKANG,1.10640124,598.6,588.5,0.340,0.326,0.326,0.326,0.275,0.319,0.194827546,0.186805235,0.186805235,0.186805235,0.157581103,0.18279408
440874,35,13,1,2005,KAB. PROBOLINGGO,SUKAPURA,NGADIREJO,0.77645244,384.5,147.6,0.340,0.326,0.326,0.326,0.275,0.319,0.102370649,0.098155387,0.098155387,0.098155387,0.082799789,0.096047756
440879,35,13,5,2006,KAB. PROBOLINGGO,LECES,SUMBERKEDAWUNG,6.34499075,4007.5,3721.2,0.340,0.326,0.326,0.326,0.275,0.319,1.219575754,1.169357929,1.169357929,1.169357929,0.986421566,1.144249016
440890,35,13,3,2004,KAB. PROBOLINGGO,KURIPAN,KARANGREJO,0.83791918,313.9,203,0.340,0.326,0.326,0.326,0.275,0.319,0.104506151,0.100202956,0.100202956,0.100202956,0.084527034,0.098051359
440910,35,13,4,2006,KAB. PROBOLINGGO,BANTARAN,TEMPURAN,2.12988037,964.1,1168.3,0.340,0.326,0.326,0.326,0.275,0.319,0.358645832,0.343878062,0.343878062,0.343878062,0.290081187,0.336494177
440913,35,13,5,2005,KAB. PROBOLINGGO,LECES,LECES,3.67234751,2184,2287.6,0.340,0.326,0.326,0.326,0.275,0.319,0.706505677,0.677414267,0.677414267,0.677414267,0.571438415,0.662868562
440914,35,13,6,2003,KAB. PROBOLINGGO,BANYUANYAR,KLENANGKIDUL,2.06899351,1117.8,975.6,0.340,0.326,0.326,0.326,0.275,0.319,0.349810656,0.335406688,0.335406688,0.335406688,0.28293509,0.328204704
440915,35,13,6,2005,KAB. PROBOLINGGO,BANYUANYAR,ALASSAPI,0.98230802,527.3,430.7,0.340,0.326,0.326,0.326,0.275,0.319,0.161979224,0.155309491,0.155309491,0.155309491,0.131012608,0.151974625
440918,35,13,6,2002,KAB. PROBOLINGGO,BANYUANYAR,GADINGKULON,2.48534366,1256.9,1110.5,0.340,0.326,0.326,0.326,0.275,0.319,0.403812181,0.387184621,0.387184621,0.387184621,0.326612793,0.37887084
440922,35,13,7,2013,KAB. PROBOLINGGO,TIRIS,PEDAGANGAN,3.4003862,1381.9,1457.6,0.340,0.326,0.326,0.326,0.275,0.319,0.508653984,0.487709408,0.487709408,0.487709408,0.411411311,0.47723712
440923,35,13,9,2011,KAB. PROBOLINGGO,GADING,GADINGWETAN,1.06581,585.4,588.2,0.340,0.326,0.326,0.326,0.275,0.319,0.191078295,0.183210365,0.183210365,0.183210365,0.154548621,0.1792764
440937,35,13,7,2011,KAB. PROBOLINGGO,TIRIS,RACEK,2.5375324,1104.4,934.1,0.340,0.326,0.326,0.326,0.275,0.319,0.369892789,0.354661909,0.354661909,0.354661909,0.299177991,0.34704647
440939,35,13,8,2008,KAB. PROBOLINGGO,KRUCIL,WATUPANJANG,1.54942563,660.9,662.1,0.340,0.326,0.326,0.326,0.275,0.319,0.234931981,0.225258311,0.225258311,0.225258311,0.190018514,0.220421476
440952,35,13,9,2002,KAB. PROBOLINGGO,GADING,BETEK TAMAN,1.41721417,675.3,589.8,0.340,0.326,0.326,0.326,0.275,0.319,0.220770378,0.211679833,0.211679833,0.211679833,0.178564277,0.207134561
440953,35,13,9,2003,KAB. PROBOLINGGO,GADING,SENTUL,1.1742466,611.9,527.9,0.340,0.326,0.326,0.326,0.275,0.319,0.193122594,0.185170487,0.185170487,0.185170487,0.156202098,0.181194434
440963,35,13,10,2010,KAB. PROBOLINGGO,PAKUNIRAN,GLAGAH,2.52651478,1352.7,1271.7,0.340,0.326,0.326,0.326,0.275,0.319,0.435060162,0.41714592,0.41714592,0.41714592,0.351886896,0.408188799
440964,35,13,9,2017,KAB. PROBOLINGGO,GADING,JURANGJERO,1.83530394,843,860.7,0.340,0.326,0.326,0.326,0.275,0.319,0.293602047,0.281512551,0.281512551,0.281512551,0.237472244,0.275467803
440967,35,13,10,2004,KAB. PROBOLINGGO,PAKUNIRAN,GUNGGUNGAN LOR,1.17598622,642.5,727.9,0.340,0.326,0.326,0.326,0.275,0.319,0.219521646,0.21048252,0.21048252,0.21048252,0.177554273,0.205962956
440968,35,13,10,2005,KAB. PROBOLINGGO,PAKUNIRAN,PETEMON KULON,0.71556558,345.2,303,0.340,0.326,0.326,0.326,0.275,0.319,0.112527499,0.107894013,0.107894013,0.107894013,0.091014889,0.105577271
440970,35,13,10,2009,KAB. PROBOLINGGO,PAKUNIRAN,SOGAAN,2.16931186,1116.5,1044.1,0.340,0.326,0.326,0.326,0.275,0.319,0.363169985,0.348215927,0.348215927,0.348215927,0.293740429,0.340738898
440977,35,13,11,2001,KAB. PROBOLINGGO,KOTAANYAR,SUMBER CENTENG,0.86575317,477.3,368.7,0.340,0.326,0.326,0.326,0.275,0.319,0.142875025,0.136991935,0.136991935,0.136991935,0.115560682,0.134050391
440982,35,13,12,2004,KAB. PROBOLINGGO,PAITON,KALIKAJAR KULON,1.63466724,778.9,924.9,0.340,0.326,0.326,0.326,0.275,0.319,0.282739325,0.271097117,0.271097117,0.271097117,0.228686218,0.265276013
440983,35,13,12,2005,KAB. PROBOLINGGO,PAITON,KALIKAJAR WETAN,2.08986901,1052.1,1121.7,0.340,0.326,0.326,0.326,0.275,0.319,0.360618366,0.345769375,0.345769375,0.345769375,0.29167662,0.338344879
440986,35,13,11,2010,KAB. PROBOLINGGO,KOTAANYAR,TRIWUNGAN,2.82457046,1684.2,1320,0.340,0.326,0.326,0.326,0.275,0.319,0.493399884,0.473083418,0.473083418,0.473083418,0.399073436,0.462925185
440987,35,13,11,2009,KAB. PROBOLINGGO,KOTAANYAR,TALKANDANG,2.86806107,1616.8,1250.4,0.340,0.326,0.326,0.326,0.275,0.319,0.480516019,0.460730065,0.460730065,0.460730065,0.388652662,0.450837088
440988,35,13,12,2003,KAB. PROBOLINGGO,PAITON,JABUNG WETAN,2.05449664,1044.8,1044.6,0.340,0.326,0.326,0.326,0.275,0.319,0.348982231,0.334612374,0.334612374,0.334612374,0.282265039,0.327427446
440989,35,13,12,2002,KAB. PROBOLINGGO,PAITON,JABUNGCANDI,1.35458768,705.6,774,0.340,0.326,0.326,0.326,0.275,0.319,0.241708036,0.231755352,0.231755352,0.231755352,0.195499147,0.22677901
440994,35,13,12,2010,KAB. PROBOLINGGO,PAITON,RANDUTATAH,1.08552574,582.7,602,0.340,0.326,0.326,0.326,0.275,0.319,0.193476714,0.185510026,0.185510026,0.185510026,0.156488519,0.181526682
440995,35,13,12,2009,KAB. PROBOLINGGO,PAITON,RANDUMERAK,1.2896417,710.8,723.6,0.340,0.326,0.326,0.326,0.275,0.319,0.232837982,0.223250536,0.223250536,0.223250536,0.188324839,0.218456813
440997,35,13,12,2020,KAB. PROBOLINGGO,PAITON,BHINOR,1.59465587,964.8,935.2,0.340,0.326,0.326,0.326,0.275,0.319,0.30189623,0.289465209,0.289465209,0.289465209,0.244180774,0.283249698
440999,35,13,12,2018,KAB. PROBOLINGGO,PAITON,SUMBERANYAR,4.16582102,2502,2591.1,0.340,0.326,0.326,0.326,0.275,0.319,0.803662511,0.770570525,0.770570525,0.770570525,0.650021148,0.754024532
441001,35,13,13,2003,KAB. PROBOLINGGO,BESUK,ALASNYIUR,1.28152345,699.4,784.7,0.340,0.326,0.326,0.326,0.275,0.319,0.238160463,0.228353855,0.228353855,0.228353855,0.192629786,0.223450552
441004,35,13,13,2009,KAB. PROBOLINGGO,BESUK,BESUKAGUNG,1.70135285,950.6,972.1,0.340,0.326,0.326,0.326,0.275,0.319,0.310580826,0.297792204,0.297792204,0.297792204,0.25120508,0.291397893
441006,35,13,13,2012,KAB. PROBOLINGGO,BESUK,SINDETANYAR,0.98520739,482.5,513.2,0.340,0.326,0.326,0.326,0.275,0.319,0.166745508,0.159879517,0.159879517,0.159879517,0.134867691,0.156446521
441011,35,13,14,2004,KAB. PROBOLINGGO,KRAKSAAN,BULU,3.06927765,1888.2,2195.9,0.340,0.326,0.326,0.326,0.275,0.319,0.629938579,0.603999932,0.603999932,0.603999932,0.509509145,0.591030608
441014,35,13,14,2015,KAB. PROBOLINGGO,KRAKSAAN,SIDOPEKSO,2.51723678,1544,1603.5,0.340,0.326,0.326,0.326,0.275,0.319,0.493459122,0.473140217,0.473140217,0.473140217,0.399121349,0.462980765
441015,35,13,14,2018,KAB. PROBOLINGGO,KRAKSAAN,ASEMBAGUS,1.97795316,1054.7,1114.2,0.340,0.326,0.326,0.326,0.275,0.319,0.35375606,0.339189634,0.339189634,0.339189634,0.286126225,0.331906421
441016,35,13,14,2013,KAB. PROBOLINGGO,KRAKSAAN,ASEMBAKOR,1.64742449,856.7,870.9,0.340,0.326,0.326,0.326,0.275,0.319,0.285715149,0.273950408,0.273950408,0.273950408,0.231093136,0.268068037
441017,35,13,14,2012,KAB. PROBOLINGGO,KRAKSAAN,TAMANSARI,0.68019321,336.8,312.6,0.340,0.326,0.326,0.326,0.275,0.319,0.110730525,0.106171033,0.106171033,0.106171033,0.089561454,0.103891287
441018,35,13,14,2016,KAB. PROBOLINGGO,KRAKSAAN,KALIBUNTU,4.62624166,2011.3,3111,0.340,0.326,0.326,0.326,0.275,0.319,0.835858399,0.801440701,0.801440701,0.801440701,0.676061941,0.784231851
441019,35,13,14,2014,KAB. PROBOLINGGO,KRAKSAAN,KEBONAGUNG,2.48418391,1627.3,1631.1,0.340,0.326,0.326,0.326,0.275,0.319,0.503834124,0.483088013,0.483088013,0.483088013,0.407512895,0.472714958
441022,35,13,15,2006,KAB. PROBOLINGGO,KREJENGAN,TANJUNGSARI,0.83096068,458.7,524.9,0.340,0.326,0.326,0.326,0.275,0.319,0.15684039,0.150382256,0.150382256,0.150382256,0.126856198,0.147153189
441028,35,13,15,2015,KAB. PROBOLINGGO,KREJENGAN,GEBANGAN,1.41373492,756.9,631,0.340,0.326,0.326,0.326,0.275,0.319,0.234183077,0.224540244,0.224540244,0.224540244,0.189412783,0.219718828
441029,35,13,15,2014,KAB. PROBOLINGGO,KREJENGAN,WIDORO,0.7497782,425.2,485,0.340,0.326,0.326,0.326,0.275,0.319,0.144055423,0.138123729,0.138123729,0.138123729,0.116515416,0.135157882
441032,35,13,15,2017,KAB. PROBOLINGGO,KREJENGAN,"SOKA""AN",,0,0,0.340,0.326,0.326,0.326,0.275,0.319,0,0,0,0,0,0
441033,35,13,16,2001,KAB. PROBOLINGGO,PEJARAKAN,SELOGUDIG KULON,1.13365536,606.6,478.2,0.340,0.326,0.326,0.326,0.275,0.319,0.184558284,0.176958826,0.176958826,0.176958826,0.149275083,0.173159096
441036,35,13,16,2007,KAB. PROBOLINGGO,PEJARAKAN,KARANGGEGER,2.13046025,1213.9,1046.6,0.340,0.326,0.326,0.326,0.275,0.319,0.371869948,0.356557656,0.356557656,0.356557656,0.300777164,0.34890151
